date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,line
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1261,2.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1262,1.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1263,4.3,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1264,2.1,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1265,2.7,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1266,1.9,NA,NA,non-paralyzed,1
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1267,1,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1268,3.7,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1269,3.7,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1270,4.5,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1271,1.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1272,2.8,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1273,1.7,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1274,2.7,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1275,2.5,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1276,5.4,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1277,3.9,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1278,1.8,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1279,1.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1280,3.2,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1281,1.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1282,2.4,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1283,0.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1284,1.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1285,2.4,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],OP50,Tyrosine,oct_1.0,,1286,3,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1287,3.1,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1288,2.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1289,5.1,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1290,9.4,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1291,3.9,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1292,4.5,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1293,3.1,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1294,3.4,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1295,4.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1296,5.9,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1297,7.2,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1298,2.3,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1299,4.3,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1300,3.3,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1301,11.5,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1302,5.6,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1303,1.9,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1304,2.1,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1305,2,NA,NA,non-paralyzed,5
2019_11_16,octr-1; ex[srv11p::octr-1],JUb39,Tyrosine,oct_1.0,,1306,20,NA,NA,paralyzed,5
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1307,4.1,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1308,1.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1309,4.2,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1310,1.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1311,0.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1312,0.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1313,1.8,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1314,1.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1315,1.8,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1316,1.8,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1317,1.5,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1318,2.3,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1319,1.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1320,3.8,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1321,2.5,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1322,1.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1323,3.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1324,1.2,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1325,1.4,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],OP50,Tyrosine,oct_1.0,,1326,2.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1327,2.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1328,2.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1329,3.5,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1330,1.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1331,2.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1332,1.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1333,4.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1334,1.1,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1335,5.1,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1336,3.1,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1337,0.9,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1338,4.5,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1339,1.7,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1340,1.5,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1341,1.3,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1342,1.6,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1343,1.8,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1344,1.4,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1345,1.3,NA,NA,non-paralyzed,2
2019_11_16,octr-1; ex[srv47p::octr-1],JUb39,Tyrosine,oct_1.0,,1346,1,NA,NA,non-paralyzed,2
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1347,5.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1348,2.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1349,2,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1350,0.9,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1351,3.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1352,2.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1353,3,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1354,1.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1355,1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1356,0.6,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1357,3.4,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1358,2.2,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1359,3.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1360,4,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1361,3.6,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1362,2.7,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1363,1.4,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1364,3.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1365,1.6,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,OP50,Tyrosine,oct_1.0,,1366,1.9,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1367,20,NA,NA,paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1368,3.4,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1369,1.6,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1370,1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1371,2.3,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1372,3.7,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1373,2.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1374,1.7,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1375,2.5,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1376,1.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1377,2.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1378,1.8,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1379,2,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1380,0.9,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1381,2.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1382,5.1,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1383,1.7,NA,NA,non-paralyzed,
2019_11_16,-1_n3247,JUb39,Tyrosine,oct_1.0,,1384,4,NA,NA,non-paralyzed,
